"ID1","ID2","FormTime","DisTime","AgeGap","MSM","CondomUsingFormation"
52,295,47.0863841065,48.5085837186,13.9522073541,0,0
52,400,48.4988536072,48.5085837186,15.5341290874,0,0
626,541,46.2661802617,48.6743861327,-9.4137026985,0,0
492,536,41.5958869258,48.6848915385,4.3938730361,0,0
490,520,33.1379997445,48.7533327911,3.5710484574,0,0
135,411,37.5478429388,48.7755333080,5.9160306618,0,0
102,214,34.4315952099,48.8130665824,6.2362358766,0,0
79,246,18.2694829832,48.8845716859,9.5307261875,0,0
79,295,44.0295601134,48.8845716859,12.1942028925,0,0
79,336,45.8869138880,48.8845716859,9.8108060032,0,0
79,423,44.8002691162,48.8845716859,21.4128433943,0,0
530,552,38.5679633027,48.9169198870,1.6903545433,0,1
535,532,44.1604467861,48.9894828148,-0.1712059249,0,0
440,488,37.2954070259,48.9963972381,5.1930922727,0,0
123,358,20.8451907102,49.0460411353,6.0700631239,0,0
581,617,45.1881826891,49.1067665127,4.3489448921,0,0
651,665,48.2470868944,49.1488680149,1.3869082780,0,0
68,214,29.0247781541,49.2838856720,6.1071110873,0,0
144,214,38.5287078509,49.2838856720,7.1697558411,0,0
151,214,12.3038289402,49.2838856720,-2.1559819686,0,0
180,214,15.9176578359,49.2838856720,1.0250476602,0,0
474,567,47.9744703104,49.3703228872,9.2860506007,0,0
149,445,39.2853373379,49.4276939147,12.0293642180,0,0
149,452,41.5813427308,49.4276939147,13.1695811393,0,0
25,208,13.1999511472,49.6173271883,1.8702684720,0,0
108,208,36.7729795101,49.6173271883,9.3156103666,0,0
111,304,12.3659211232,49.6538034735,3.1842161105,0,0
111,430,42.6807097268,49.6538034735,13.6243328327,0,0
111,462,40.2250151562,49.6538034735,17.6848345328,0,0
111,468,47.6563178498,49.6538034735,18.6268838560,0,0
29,441,42.6449532192,49.6846468697,10.4205549436,0,0
101,435,49.5549099274,49.7711410879,9.9422175362,0,0
577,541,38.5286645443,49.7749233775,-3.5370116133,0,0
51,393,4.5168885300,49.9015076913,5.4913264709,0,0
457,500,43.7802882955,49.9820144715,4.2517743144,0,0
74,211,23.8701029495,49.9941159712,6.1471588402,0,0
74,234,11.8495256990,49.9941159712,0.5959781149,0,0
74,336,17.1568902539,49.9941159712,2.6192488721,0,0
33,257,12.4715475509,50.0204054328,-0.3064282920,0,0
94,257,46.2242360405,50.0204054328,9.0585475724,0,0
119,287,16.6420865243,50.1688828792,4.1633118549,0,0
147,287,33.0872319058,50.1688828792,8.7256356354,0,0
143,414,34.0688277710,50.2930670808,8.7787680147,0,0
424,410,24.5692655358,50.3885809741,-1.6885783437,0,0
590,604,49.4638721955,50.4187579536,2.1644386248,0,0
494,477,30.6388013884,50.4427339406,-1.7326211167,0,0
619,656,47.8479741312,50.4906542030,3.8854553790,0,0
116,232,33.1487530713,50.6653293547,3.2842229299,0,0
116,412,35.4661705060,50.6653293547,9.2722976384,0,0
116,421,44.6089374447,50.6653293547,10.4113383265,0,0
547,587,40.5765704120,50.6663276056,3.9247020273,0,1
531,551,35.7264845217,50.7817259482,1.5332027828,0,1
531,561,36.6475513358,50.7817259482,2.4815518868,0,0
531,574,49.0671469970,50.7817259482,3.7902991656,0,1
531,580,39.0331361313,50.7817259482,4.6146472214,0,0
531,599,49.8810726006,50.7817259482,7.1307991908,0,0
453,472,49.8671646930,50.7867921799,2.1801533738,0,0
460,472,39.7496123811,50.7867921799,1.4191659141,0,0
506,472,31.6544018355,50.7867921799,-3.6006085745,0,0
510,472,32.1877051888,50.7867921799,-3.8456635332,0,0
653,637,47.9923627164,50.8055955861,-1.2893482082,0,0
437,458,27.6713759113,50.8819965228,2.6450358156,0,0
494,576,40.3815280995,50.9296729721,8.0750523539,0,0
110,423,22.0773700659,51.0172919275,8.6881130017,0,0
191,310,37.9655438559,51.1801673596,12.7134420367,0,0
489,565,44.5976794732,51.1830732318,7.5430339789,0,0
646,665,50.4445177077,51.2086454639,1.6521311167,0,0
33,414,43.5793890066,51.2357363927,11.1814322401,0,0
474,501,32.9775515652,51.2427601632,2.8949811927,0,0
94,209,18.8892653627,51.3499244652,5.7770142880,0,0
628,642,48.1936300861,51.3663497698,1.3555105289,0,0
486,500,42.8350730960,51.3725126178,1.7257273255,0,0
632,637,49.0233989726,51.4668927567,0.5428331299,0,0
419,446,25.2942751077,51.4879156928,3.4273561078,0,0
419,451,27.2189186313,51.4879156928,4.0758008111,0,0
419,509,44.0263757625,51.4879156928,10.5352732256,0,0
147,246,28.3004398820,51.5145148189,13.9690879328,0,0
147,276,35.4422498545,51.5145148189,11.2244672356,0,0
147,295,43.8800883107,51.5145148189,16.6325646378,0,0
147,319,7.8464123187,51.5145148189,3.7935743092,0,0
41,211,14.5501350587,51.6528065081,2.4309253965,0,0
41,418,36.4364462212,51.6528065081,9.7513018476,0,0
41,432,45.7947624890,51.6528065081,11.7595817834,0,0
191,267,7.0961544840,51.7031009138,15.1801121270,0,0
100,234,9.7924856946,51.7307813151,1.2210410710,0,0
100,308,14.4226944707,51.7307813151,7.0349803510,0,0
100,354,8.7406818649,51.7307813151,1.5355108185,0,0
100,497,45.8453593173,51.7307813151,23.1306302587,0,0
547,612,43.2791357077,51.7434715585,7.5685224406,0,0
80,415,23.4574737785,51.7974660230,6.4325744710,0,0
101,415,38.1598153022,51.7974660230,7.1117599386,0,0
171,415,22.9753489612,51.7974660230,6.0445866706,0,0
402,415,22.6964224615,51.7974660230,3.7846492449,0,0
406,415,21.3241657346,51.7974660230,2.4922521691,0,0
577,541,49.7751038781,51.8238016911,-3.5370116133,0,0
533,575,50.3972339370,51.8292634819,3.7548014515,0,1
516,552,42.3150646635,51.8382376509,2.7230437886,0,1
405,471,49.8009331741,51.8396528210,9.7246351585,0,0
450,499,41.4093482971,51.9522893802,5.4993113429,0,0
516,586,39.0897352001,51.9608377454,6.0598654797,0,1
516,608,44.7138338659,51.9608377454,9.4542231360,0,1
676,612,49.4588770150,51.9689448348,-6.3528627149,0,0
634,661,51.2757749892,52.1299915372,2.4968581943,0,0
627,679,49.6144987494,52.1912774981,4.6541723498,0,0
194,207,51.7974390346,52.2544220190,17.0202470145,0,0
194,258,18.4321533858,52.2544220190,9.8510379680,0,0
194,286,31.9277645235,52.2544220190,12.8337189415,0,0
194,311,5.5544737269,52.2544220190,7.7395418180,0,0
194,354,43.9637048328,52.2544220190,20.7911387973,0,0
68,211,30.0223108047,52.2777393490,10.0912523539,0,0
68,232,47.6563442903,52.2777393490,10.7447809674,0,0
68,241,45.3576549092,52.2777393490,9.7924228431,0,0
68,290,4.4146438161,52.2777393490,0.5256326834,0,0
68,295,38.7200903225,52.2777393490,8.9467392752,0,0
489,574,43.0916664220,52.3639924093,8.4062463912,0,0
502,574,41.2754066958,52.3915244675,6.8859269078,0,0
5,238,29.0129779317,52.4622304525,5.4495439948,0,0
5,297,25.5931754424,52.4622304525,4.1839815887,0,0
5,336,15.6737642305,52.4622304525,3.4063876358,0,0
119,321,9.4558411093,52.6097845921,5.1062832626,0,0
32,312,15.3276475394,52.7142248606,8.7771285825,0,0
32,400,31.1490450822,52.7142248606,14.1876420166,0,0
585,593,40.3946445019,52.7719813715,1.3047451478,0,1
438,443,28.7860977925,52.8288727233,0.5328413915,0,0
585,580,39.0862207848,52.8329685149,-0.3120321921,0,1
437,501,41.7415098963,52.8381497937,7.1293913676,0,0
474,477,28.4358688204,52.8875755486,0.2756847070,0,0
544,569,37.8250192811,53.1004010005,2.5024616449,0,0
544,622,44.9649653315,53.1004010005,8.6080517590,0,0
544,639,45.8902268004,53.1004010005,10.7895045741,0,1
98,418,51.6745502343,53.1091711418,14.9475068339,0,0
98,423,35.1826211188,53.1091711418,15.7012578058,0,0
98,497,50.7706227699,53.1091711418,23.9855388452,0,0
94,308,27.7587140207,53.1773844141,13.9973391308,0,0
490,558,43.6751814053,53.2123432368,6.8729469116,0,0
51,207,22.4460505398,53.3610194776,11.3861032039,0,0
51,211,51.5611787539,53.3610194776,20.3937059644,0,0
51,336,14.5169144038,53.3610194776,16.8657959964,0,0
420,443,44.2304060156,53.4621604433,2.9963966006,0,0
453,443,31.0084775828,53.4621604433,-1.3837306705,0,0
135,211,15.3682982600,53.4768308139,-0.5709717961,0,0
135,409,21.7603726859,53.4768308139,4.6617156272,0,0
135,435,45.5292798718,53.4768308139,9.3283452208,0,0
199,328,47.5943905157,53.5290904847,11.3626679941,0,0
199,398,31.5508509044,53.5290904847,11.0008011276,0,0
25,400,20.1517422708,53.5567846501,10.0274748909,0,0
83,400,24.6505259571,53.5567846501,9.5542185046,0,0
108,400,50.7396888130,53.5567846501,17.4728167854,0,0
131,400,27.5978685061,53.5567846501,10.7010973282,0,0
119,328,52.0146275568,53.5871054858,13.0839071722,0,0
119,336,29.1467505228,53.5871054858,9.6868439679,0,0
119,368,20.7714698437,53.5871054858,8.5905697762,0,0
485,479,33.3536591072,53.7367818282,-0.4887666937,0,0
485,521,44.1472812389,53.7367818282,4.2153360458,0,0
623,643,46.8315430929,53.7505870827,2.4712611650,0,0
72,328,44.6897205243,53.8694383742,16.9760946264,0,0
169,354,23.7485544035,53.8988436207,8.1314640008,0,0
407,512,50.5164892244,53.9068865956,13.9119514720,0,0
464,512,32.6238865583,53.9068865956,5.3870981515,0,0
560,592,40.7138711577,53.9175929835,3.6261561956,0,0
141,211,15.3715589018,53.9851719911,3.2028199984,0,0
141,295,28.5916738997,53.9851719911,2.0583069196,0,0
141,414,39.7186774672,53.9851719911,10.0146475270,0,0
141,441,50.5571323249,53.9851719911,13.5571609985,0,0
141,497,41.4058032406,53.9851719911,19.5612284608,0,0
506,549,41.1276809101,54.1330503922,3.9060629057,0,0
144,295,43.0572397444,54.3899083758,10.0093840290,0,0
144,304,30.1505980123,54.3899083758,9.4841196685,0,0
144,328,52.8117871257,54.3899083758,11.0230503439,0,0
464,584,43.5717771787,54.4112946713,11.9933158734,0,1
425,471,28.0806237903,54.4334762267,5.7167146092,0,0
469,596,51.1745159144,54.6113697132,12.8970817388,0,0
94,295,44.0068788927,54.7000993125,12.5900674972,0,0
101,295,13.8906013600,54.7000993125,-1.1016125594,0,0
157,295,20.9349069291,54.7000993125,3.0008004966,0,0
554,536,43.7715397875,54.7256670468,-1.5729624009,0,0
546,520,39.6611190753,54.7438407372,-2.0697255429,0,0
678,702,54.5480096317,54.7454921417,2.8001472043,0,0
96,290,23.9591625631,54.7687744927,6.0049516067,0,0
94,246,37.2194884023,54.8384502023,9.9265907923,0,0
96,246,48.3008671435,54.8384502023,11.7625814935,0,0
139,246,29.0153799028,54.8384502023,9.0063619565,0,0
641,708,52.6324521946,54.8630462020,6.5565566229,0,0
550,580,38.7690885119,55.0630200212,3.0879537333,0,1
25,398,31.8188966906,55.1799692817,9.0973526060,0,0
25,409,51.9919634845,55.1799692817,14.8227536597,0,0
25,414,49.7889056413,55.1799692817,16.4018937649,0,0
44,461,48.1912359984,55.2052873174,15.1129377891,0,0
568,599,50.5548763219,55.2055778480,3.8059097570,0,1
70,319,43.9749564932,55.2943953182,12.9916713295,0,0
70,336,43.0139953043,55.2943953182,23.4472647688,0,0
62,417,25.2033667320,55.3765046541,7.7501646056,0,0
62,436,32.3356767443,55.3765046541,10.4266066967,0,0
62,461,40.0316798258,55.3765046541,13.1955836387,0,0
62,482,53.7447943248,55.3765046541,15.1952160131,0,0
62,497,34.0183291430,55.3765046541,16.8297453960,0,0
487,564,45.9943292866,55.5832861988,7.8318105254,0,0
553,593,40.6031455162,55.6421113736,4.6179938698,0,1
490,576,41.3000380451,55.6570611839,8.6653756784,0,0
99,432,38.8528387559,55.6735943804,9.6722882127,0,0
99,445,41.6211585401,55.6735943804,11.0276110065,0,0
99,451,47.2326227193,55.6735943804,11.7715268485,0,0
99,452,49.2331057272,55.6735943804,12.1678279279,0,0
99,455,50.5788799969,55.6735943804,12.4573863455,0,0
81,414,46.4408826206,55.7155476170,8.8165859045,0,0
108,379,41.0739277286,55.7613938423,14.4908221610,0,0
162,462,53.6503810435,55.7744591632,15.3670883666,0,0
162,467,53.0747069931,55.7744591632,16.1100454616,0,0
162,496,48.8216079066,55.7744591632,18.8184122846,0,0
510,597,51.0220049348,56.0091500213,9.2675466133,0,0
716,729,54.9326247891,56.2778562454,1.1444197750,0,0
460,514,55.8517129666,56.4153734594,6.1425750275,0,0
652,643,47.8504977016,56.4384808525,-0.4577180575,0,0
723,710,54.4900166774,56.6259240532,-1.1018353134,0,0
705,736,56.3360909420,56.6325578290,3.6441927617,0,1
684,722,54.3689246144,56.8354653314,4.1869639644,0,0
191,370,23.8214740851,56.8394188734,13.6197513644,0,0
475,500,31.0852031289,56.8608021174,2.5117044766,0,0
475,504,31.8528342195,56.8608021174,3.1107362741,0,0
475,587,51.7984740000,56.8608021174,10.9903024363,0,0
619,656,51.9861108320,56.9285337850,3.8854553790,0,0
610,648,46.8867899270,56.9724810590,3.9693958385,0,0
628,648,49.5233644605,57.1578270552,1.5372231424,0,0
474,522,33.8267682325,57.2640328247,5.1090518631,0,0
602,629,45.2509787057,57.3129460630,3.4058984838,0,0
30,304,15.2591502305,57.3689144558,7.0489046673,0,0
30,332,27.1028551366,57.3689144558,9.6201649868,0,0
30,336,10.4359718833,57.3689144558,5.1907721385,0,0
88,446,55.5275292094,57.4143632616,13.4932968768,0,0
437,446,38.8746973602,57.4143632616,0.8045730470,0,0
535,500,34.3351979478,57.7119267636,-3.5787258824,0,0
29,471,55.8212979866,57.7458493489,14.1264272867,0,0
171,471,52.4388471217,57.7458493489,13.0359405946,0,0
123,423,52.5570124003,57.8635896611,16.9176743078,0,0
550,596,40.6250987059,57.8667857084,4.9418953593,0,0
664,702,55.5846671973,57.8778530996,4.3750959697,0,0
108,368,28.3717921619,58.1669673479,12.4112239711,0,0
108,379,56.8112440189,58.1669673479,14.4908221610,0,0
108,401,55.5760316046,58.1669673479,19.8711144545,0,0
466,429,31.3336239150,58.2985655401,-4.6803782402,0,0
603,579,42.5117368645,58.3069935127,-2.9178996690,0,0
754,737,58.3436180935,58.4508992334,-2.0537089053,0,0
583,612,52.2929793395,58.4625832432,3.8624237999,0,0
652,726,55.5026915706,58.5164793690,7.8297937917,0,0
94,232,52.2366805246,58.5533478413,14.3881091894,0,0
94,304,17.4097142153,58.5533478413,12.0648031367,0,0
94,430,53.3007770253,58.5533478413,22.5049198589,0,0
425,571,54.8727124284,58.6097813010,15.5510603586,0,0
163,417,33.2116968824,58.6481446884,8.1335318267,0,0
713,737,56.9327301365,58.6579742517,2.4470071171,0,0
466,465,28.0922526269,58.6700493725,-0.0344093902,0,0
427,488,36.0675946818,58.7931688060,6.8284857961,0,0
93,468,54.6535671311,58.8012345008,21.5241489232,0,0
191,354,57.0875707360,58.8278477567,27.0974731251,0,0
83,304,18.6692052992,58.8674896051,7.4470324108,0,0
83,332,32.3471283615,58.8674896051,10.0182927303,0,0
734,736,56.1103469198,58.8739808800,0.2836413846,0,0
554,580,38.7691293018,58.9944029247,2.6863092838,0,1
12,445,44.3143621507,59.1948068780,10.9655679822,0,0
93,445,46.9031067467,59.1948068780,18.4352377977,0,0
127,445,51.0888438029,59.1948068780,14.6631863664,0,0
427,445,24.6374859099,59.1948068780,2.0958089271,0,0
652,726,58.6589381480,59.2376387129,7.8297937917,0,0
174,238,23.5281942033,59.2515387655,3.4318126451,0,0
174,328,29.3302202170,59.2515387655,4.7857194902,0,0
49,336,10.9617903340,59.3370102437,3.9063753977,0,0
96,211,57.2188224341,59.3950091877,15.5705712772,0,0
96,354,30.0049480969,59.3950091877,10.3338602995,0,0
560,625,58.1555372328,59.4152424559,7.7019359588,0,0
139,368,20.2851948408,59.4976190420,8.1901675805,0,0
513,574,37.9679918455,59.5007287707,5.2103929142,0,0
752,763,58.8528744999,59.5666472928,1.0717749441,0,0
652,708,53.4976974229,59.5978956657,5.7839900935,0,0
533,548,36.4669509347,59.6339832556,1.0447543335,0,1
676,685,50.3645893650,59.7042432267,0.9583309754,0,0
730,750,57.9524900266,59.7238346139,2.6124571129,0,0
442,522,46.7938317934,59.7263612668,8.9597319770,0,0
442,527,34.3764540163,59.7263612668,9.4598191066,0,0
442,558,48.3699318864,59.7263612668,12.1416095247,0,0
442,589,41.4604681756,59.7263612668,15.0111624084,0,0
664,722,58.2342515548,59.7338000238,6.4359619606,0,0
93,297,16.6825275759,59.7457774729,5.0009426019,0,0
93,412,43.0835261573,59.7457774729,14.3928619388,0,0
93,421,50.8224526156,59.7457774729,15.5319026269,0,0
93,468,59.0248327961,59.7457774729,21.5241489232,0,0
406,477,51.0012151833,59.8155999162,9.9083649041,0,0
560,548,36.8461133261,59.8918186145,-1.1898300189,0,0
560,556,36.8184916234,59.8918186145,-0.2166545355,0,0
560,586,43.6098895810,59.8918186145,2.5783339959,0,0
560,599,54.1975120950,59.8918186145,4.7804796405,0,0
560,625,59.8792351895,59.8918186145,7.7019359588,0,0
560,629,58.3257614405,59.8918186145,8.5320166220,0,0
560,639,46.1145535281,59.8918186145,9.3799342102,0,0
560,643,50.3255264193,59.8918186145,9.8568892597,0,0
550,534,35.7109838074,60.0748383015,-1.3682690014,0,1
60,297,14.8312881696,60.2755649212,-3.6020122429,0,0
60,423,38.6454303953,60.2755649212,7.2224311952,0,0
60,477,55.3181232102,60.2755649212,13.6332759264,0,0
628,680,56.0333330918,60.3170863252,4.8210744408,0,0
492,598,59.8906098681,60.3631450255,11.1687520957,0,0
506,598,53.2342304054,60.3631450255,9.6322485304,0,0
533,598,55.1224392313,60.3631450255,7.0145193985,0,1
566,598,41.3715819968,60.3631450255,4.1283963807,0,0
127,297,20.4531522623,60.4241810959,1.2288911706,0,0
127,432,60.3575141060,60.4241810959,13.3078635725,0,0
676,706,52.8570094423,60.4494639284,3.2521995905,0,1
672,771,59.5300900408,60.5681942341,10.5524241966,0,0
474,580,46.5640286999,60.5806091058,10.6268396971,0,0
494,564,44.6639598142,60.5966562751,6.7491911328,0,0
573,692,56.8401210689,60.6699450904,13.6981638158,0,0
494,522,33.2933281647,60.7835952737,3.1007460394,0,0
585,586,39.4799223129,60.8412685417,0.0019741326,0,0
693,726,57.1648836878,60.9323002559,3.0607619207,0,0
450,477,28.4227040363,61.1917684467,3.4046076530,0,0
606,689,51.8854529397,61.2738022413,8.4723760548,0,0
89,336,10.4050846465,61.2746691751,1.2889348514,0,0
89,398,19.6723378682,61.2746691751,4.3241311891,0,0
89,430,57.0438159927,61.2746691751,13.5871841023,0,0
89,436,31.4323171104,61.2746691751,14.7721145825,0,0
89,441,48.1210813937,61.2746691751,15.1711858195,0,0
89,496,53.8174057112,61.2746691751,21.0990097205,0,0
89,541,55.7967330295,61.2746691751,25.8755206963,0,0
507,639,51.8994611671,61.2747999183,14.2144759366,0,0
510,500,31.8975021008,61.4242515701,-1.1439101152,0,0
554,622,51.2079381226,61.4328822012,7.6204630078,0,0
664,636,47.9290552367,61.4351175842,-2.2524677060,0,0
493,549,47.2372719936,61.4995935647,5.4310391886,0,0
738,737,59.7967319751,61.6734329554,-0.0012611770,0,0
437,458,51.1757499005,61.9112996683,2.6450358156,0,0
490,567,40.3524909060,61.9427410990,7.8680681016,0,0
628,675,49.5035752409,61.9919611217,4.1295800975,0,0
110,328,25.8921695137,62.0213367353,0.4831388149,0,0
644,665,49.7289017457,62.0557300529,1.6920390742,0,0
420,500,50.4518470796,62.1184786551,9.2620340628,0,0
457,520,60.7055473188,62.1902258723,6.6294618858,0,0
515,520,33.4296147269,62.1902258723,0.2181414896,0,0
688,760,62.2185978587,62.2687199521,8.0696900446,0,0
493,526,43.3670181376,62.2997632249,3.5143086166,0,0
651,665,49.4811196610,62.3466946959,1.3869082780,0,0
157,232,36.0397908649,62.3901315365,4.7988421888,0,0
463,561,43.9887082298,62.5442847310,9.7386274671,0,0
550,669,60.9049636265,62.5483395631,13.1165616095,0,1
481,538,35.5838959224,62.5600840998,6.1811180992,0,0
404,470,37.9092784258,62.6825422614,10.1376266197,0,0
37,418,54.9821560935,62.7204686756,11.9342422099,0,0
402,432,23.9881370475,62.7742044692,6.0444462126,0,0
402,462,31.3257837303,62.7742044692,9.5466308087,0,0
402,497,30.2933589518,62.7742044692,13.0741982881,0,0
402,504,55.2622749118,62.7742044692,14.1354524556,0,0
402,527,49.9995428348,62.7742044692,16.5342162656,0,0
402,541,55.6513094450,62.7742044692,17.7744657025,0,0
577,541,51.8242362878,62.8835029028,-3.5370116133,0,0
489,555,52.3250335736,62.9279023774,6.6744605994,0,0
660,726,55.4273398315,62.9801340420,6.9404151604,0,0
438,499,41.4845089898,63.0864063658,6.5575238655,0,0
449,499,34.7080203641,63.0864063658,5.5571763642,0,0
453,499,46.1871269665,63.0864063658,4.6409518035,0,0
487,499,32.9823410136,63.0864063658,1.4447019658,0,0
150,414,49.6992396581,63.1339056649,11.2118623826,0,0
150,454,56.5540015876,63.1339056649,16.3583041749,0,0
632,708,54.2943300996,63.2009075323,7.3801397000,0,0
101,336,13.9696019383,63.2415524039,-3.4850094487,0,0
658,685,54.3117567150,63.3141573828,2.5812681123,0,0
450,526,62.9543065780,63.3339185341,8.6284538213,0,0
131,328,40.3350667502,63.4130967976,10.1328419098,0,0
131,401,44.1686037540,63.4130967976,13.0993949973,0,0
131,412,57.0892741898,63.4130967976,16.9052919955,0,0
493,569,61.9608483206,63.4177674760,7.4701810483,0,0
506,569,55.8647787742,63.4177674760,5.9452047653,0,0
693,722,54.5227808325,63.4920493221,2.7662021057,0,0
788,792,62.5929162505,63.4984093110,0.4504769598,0,0
495,565,43.8593999972,63.5766302141,6.8723286370,0,0
510,565,43.7733877509,63.5766302141,5.1840257287,0,0
137,418,35.7457617136,63.5767514144,7.3821156488,0,0
425,462,27.2985416934,63.7118974324,4.4873422490,0,0
425,480,39.2269403108,63.7118974324,6.3413247844,0,0
425,522,54.6076779245,63.7118974324,10.9748405763,0,0
425,526,57.2986985400,63.7118974324,11.3653195885,0,0
425,529,39.4053736841,63.7118974324,11.6441030539,0,0
427,517,42.8678662666,63.7396225793,10.5046624784,0,0
450,517,55.5988966262,63.7396225793,8.0124682308,0,0
494,517,33.0425131213,63.7396225793,2.8752394611,0,0
495,517,37.3176093292,63.7396225793,2.8165946928,0,0
515,517,42.4972350698,63.7396225793,0.1126558178,0,0
578,625,46.4655259336,63.7949213149,5.5311409464,0,0
37,430,49.4225847702,63.8242198559,13.3842050417,0,0
151,430,47.2171822916,63.8242198559,10.5984985809,0,0
157,430,62.8443228157,63.8242198559,12.9156528582,0,0
404,473,38.0928387456,63.9109078964,10.4935675523,0,0
695,737,56.5922430654,63.9551731593,4.2254473033,0,1
12,412,26.7959280233,63.9562441326,6.9231921233,0,0
12,423,40.0019192351,63.9562441326,8.3557162244,0,0
12,496,59.2965350966,63.9562441326,16.5637537024,0,0
502,580,47.2393645984,64.0466667534,7.7102749636,0,0
407,496,40.2595767297,64.0572602071,11.6952375396,0,0
703,779,61.2381151129,64.1275808808,8.3316678475,0,0
695,765,63.0149158194,64.1400585906,7.1684744778,0,0
90,423,41.1608543150,64.3520139663,8.5061460281,0,0
90,468,51.9247913136,64.3520139663,14.2049089114,0,0
90,497,45.1567078126,64.3520139663,16.7904270675,0,0
29,418,27.0095210145,64.3584832810,7.3865903946,0,0
29,432,30.2351759826,64.3584832810,9.3948703304,0,0
29,441,56.6819948700,64.3584832810,10.4205549436,0,0
29,455,49.3798938912,64.3584832810,12.1799684632,0,0
29,477,45.6344748377,64.3584832810,14.5511860978,0,0
695,771,60.3520584104,64.4091336251,7.6217445059,0,1
758,804,63.7483900521,64.4335888645,5.1085691461,0,0
725,794,62.4410213685,64.4462271334,7.7997360741,0,0
171,417,23.4799958360,64.4945345221,6.2545549234,0,0
171,454,38.1185912738,64.4945345221,10.9339965723,0,0
171,497,31.4710910772,64.4945345221,15.3341357138,0,0
171,527,59.0116806415,64.4945345221,18.7941536913,0,0
603,638,58.8097305528,64.5041059693,4.2125026173,0,0
682,733,58.8555794601,64.5293275144,5.8548680714,0,0
137,462,46.3065218151,64.5429792310,12.8925801808,0,0
137,468,47.2917337680,64.5429792310,13.8346295040,0,0
594,642,47.7887459178,64.5456014914,5.8878476485,0,0
513,611,64.4548069305,64.5873097958,9.8974106886,0,0
547,611,55.7303625680,64.5873097958,7.3242700982,0,0
577,611,55.1065225156,64.5873097958,4.1031093728,0,0
585,611,45.4592072265,64.5873097958,3.5506375265,0,0
603,611,42.7582308576,64.5873097958,0.9715662829,0,0
628,611,45.2974941329,64.5873097958,-2.2992311226,0,0
715,710,55.8632700829,64.6067320274,-0.4452557457,0,0
621,668,51.4736984416,64.6552608601,5.0115584647,0,0
621,679,50.9730883986,64.6552608601,5.9130779329,0,0
190,429,63.9198286650,64.7091552454,9.9759683375,0,0
697,657,55.1895516539,64.8166959545,-4.4504521686,0,0
440,458,27.6041960479,64.9819447522,2.3963493109,0,0
623,636,45.9250566585,65.0354772744,1.7757835326,0,0
490,580,38.7737691414,65.2974181764,9.2088571980,0,0
676,685,60.3010297454,65.3106207956,0.9583309754,0,0
486,534,43.1402829780,65.3471694235,5.2850009028,0,0
600,674,50.1139730076,65.3479861021,7.5367853334,0,0
456,529,37.3715686760,65.4078927690,7.7138543741,0,0
573,617,43.6571541259,65.4152476316,5.3113805700,0,0
667,657,49.3586947065,65.6441760029,-1.1746192674,0,0
180,297,23.0385895061,65.7045338140,2.2588729118,0,0
734,765,59.8376941447,65.7443670453,3.2338434059,0,0
406,527,60.1575234799,65.8172695237,15.2418191898,0,0
437,522,53.0950381322,65.8604958514,9.3434620379,0,0
493,522,35.1903429717,65.8604958514,3.1238296044,0,0
507,522,34.5812400956,65.8604958514,1.5810815635,0,0
508,522,62.1556950670,65.8604958514,1.5562730143,0,0
660,732,59.7634232958,65.8855348424,7.9752982228,0,0
730,794,64.3819690063,65.8895384362,7.4122570774,0,0
694,771,62.6817269259,65.9888767602,7.7072971797,0,0
133,461,65.1669234581,66.0053500464,19.8309899860,0,0
494,541,34.9916687788,66.0879946805,4.8410826059,0,0
515,563,56.0339496093,66.1846061161,3.9433288698,0,0
515,575,65.0635210959,66.1846061161,5.1118396581,0,0
515,580,60.0180582573,66.1846061161,5.8559502301,0,0
634,638,46.5406389263,66.2496750043,0.5883970941,0,0
434,467,28.1450894392,66.3802500068,3.9621002829,0,0
157,332,19.1136373484,66.4092768781,5.0467964555,0,0
157,454,55.1901169594,66.4092768781,16.1035828962,0,0
568,612,54.9532880395,66.4439316655,5.3966798486,0,0
110,477,58.2922778533,66.5075839173,15.0989577329,0,0
628,680,60.9264281178,66.5206188369,4.8210744408,0,0
788,813,64.6819925563,66.5369443039,2.4067763760,0,0
81,297,16.5311538371,66.6083375930,-0.7455576391,0,0
88,297,19.7949573102,66.6083375930,-0.0364694578,0,0
688,726,54.8332863760,66.8255449662,3.9328829944,0,0
754,748,59.3886940916,66.9094100517,-0.6259000323,0,0
578,687,65.1536672527,67.0063370370,11.7443770202,0,0
547,574,41.3080822101,67.1778213028,2.6372523239,0,1
547,586,39.0830970550,67.1778213028,3.7756067044,0,1
547,612,51.9408313544,67.1778213028,7.5685224406,0,0
547,629,45.1206256081,67.1778213028,9.7292893305,0,0
547,639,47.0995281394,67.1778213028,10.5772069187,0,1
547,642,53.6935997713,67.1778213028,10.9790117496,0,0
547,679,61.1303608198,67.1778213028,14.2512704806,0,0
630,642,47.2914367150,67.3898195077,1.1931324262,0,0
487,536,34.5312753587,67.4332348355,5.4418815814,0,0
758,746,63.8832185890,67.4668174435,-1.1348499669,0,0
602,680,55.2505227087,67.5800625468,8.1211848149,0,0
609,680,50.0764729406,67.5800625468,7.2742996280,0,0
613,680,56.4461770320,67.5800625468,6.8149147003,0,0
623,680,60.2510523907,67.5800625468,5.8616748585,0,0
