1.9436149963,formation,man_73,73,0,27.7087918059,woman_262,262,1,18.5654346941
1.9550546120,debut,man_42,42,0,15.0000000000,(none),-1,-1,-1.0000000000
1.9713200528,normalmortality,woman_315,315,1,50.3349448544,(none),-1,-1,-1.0000000000
2.0000000000,syncrefyear,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
2.0000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
2.0051329707,formation,man_160,160,0,39.4220712315,woman_394,394,1,30.3250424668
2.0358625070,formation,man_187,187,0,27.9425526634,woman_284,284,1,23.4898269293
2.1169127846,formation,man_120,120,0,31.1928122883,woman_285,285,1,22.7062014857
2.2169328337,formation,man_64,64,0,54.7202910245,woman_254,254,1,43.2203836402
2.2171713265,birth,woman_306,306,1,26.0108392134,(none),-1,-1,-1.0000000000
2.2171713265,(childborn),man_402,402,0,0.0000000000,(none),-1,-1,-1.0000000000
2.2222970070,formation,man_177,177,0,35.3489455980,woman_204,204,1,31.1156584249
2.2383855211,formation,man_195,195,0,42.3583108113,woman_250,250,1,31.9477138816
2.2500000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
2.3095879835,debut,man_159,159,0,15.0000000000,(none),-1,-1,-1.0000000000
2.3518724541,formation,man_164,164,0,16.7318808662,woman_367,367,1,18.1584840286
2.3762369389,formation,man_159,159,0,15.0666489555,woman_219,219,1,15.9684936784
2.4052698868,formation,man_2,2,0,21.0696488637,woman_256,256,1,15.5171054780
2.4120640258,dissolution,man_132,132,0,24.5596810737,woman_228,228,1,16.5249233908
2.4120640258,(relationshipended),man_132,132,0,24.5596810737,woman_228,228,1,16.5249233908,formationtime,0.9190497557,relationage,1.4930142701
2.4165898463,formation,man_132,132,0,24.5642068942,woman_228,228,1,16.5294492114
2.4217581988,normalmortality,man_152,152,0,60.4756175019,(none),-1,-1,-1.0000000000
2.4217581988,(relationshipended),man_152,152,0,60.4756175019,woman_227,227,1,46.9655062175,formationtime,0.3480550476,relationage,2.0737031512
2.4347124673,formation,man_2,2,0,21.0990914442,woman_375,375,1,16.4833599057
2.4394463942,debut,man_199,199,0,15.0000000000,(none),-1,-1,-1.0000000000
2.4508277246,normalmortality,woman_372,372,1,55.8243978583,(none),-1,-1,-1.0000000000
2.4689453628,formation,man_97,97,0,22.9260191686,woman_340,340,1,19.0418581479
2.4754737445,birth,woman_394,394,1,30.7953832406,(none),-1,-1,-1.0000000000
2.4754737445,(childborn),man_403,403,0,0.0000000000,(none),-1,-1,-1.0000000000
2.5000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
2.5135172189,dissolution,man_39,39,0,20.5802732495,woman_367,367,1,18.3201287934
2.5135172189,(relationshipended),man_39,39,0,20.5802732495,woman_367,367,1,18.3201287934,formationtime,1.2962925655,relationage,1.2172246533
2.5259985084,formation,man_138,138,0,37.6203168928,woman_390,390,1,30.9163256536
2.5342927615,conception,man_126,126,0,36.8195019992,woman_307,307,1,32.7042256202
2.5806702335,formation,man_3,3,0,30.5927646200,woman_306,306,1,26.3743381205
2.6139776694,birth,woman_355,355,1,34.6722283249,(none),-1,-1,-1.0000000000
2.6139776694,(childborn),man_404,404,0,0.0000000000,(none),-1,-1,-1.0000000000
2.6166757971,formation,man_77,77,0,28.4483903745,woman_282,282,1,20.1878187939
2.6167457143,debut,man_91,91,0,15.0000000000,(none),-1,-1,-1.0000000000
2.6238986598,debut,woman_302,302,1,15.0000000000,(none),-1,-1,-1.0000000000
2.6625775708,formation,man_52,52,0,18.8263368515,woman_219,219,1,16.2548343103
2.7308949518,debut,man_71,71,0,15.0000000000,(none),-1,-1,-1.0000000000
2.7368245756,debut,woman_259,259,1,15.0000000000,(none),-1,-1,-1.0000000000
2.7500000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
2.7753218270,conception,man_52,52,0,18.9390811077,woman_356,356,1,19.1178694121
2.7790640444,debut,man_144,144,0,15.0000000000,(none),-1,-1,-1.0000000000
2.7856419382,conception,man_3,3,0,30.7977363248,woman_264,264,1,25.2056793751
2.9065628827,formation,man_94,94,0,17.7081823065,woman_221,221,1,17.0189053152
2.9185860565,conception,man_138,138,0,38.0129044409,woman_390,390,1,31.3089132017
2.9744296855,formation,man_132,132,0,25.1220467335,woman_302,302,1,15.3505310258
2.9857577342,formation,man_197,197,0,41.9445925832,woman_215,215,1,35.9999221961
2.9895065153,dissolution,man_73,73,0,28.7546833249,woman_284,284,1,24.4434709376
2.9895065153,(relationshipended),man_73,73,0,28.7546833249,woman_284,284,1,24.4434709376,formationtime,0.0182481946,relationage,2.9712583207
2.9984019507,formation,man_35,35,0,28.9295269416,woman_324,324,1,22.0467822616
2.9998335161,debut,man_45,45,0,15.0000000000,(none),-1,-1,-1.0000000000
3.0000000000,syncrefyear,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
3.0000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
3.0074278392,debut,woman_352,352,1,15.0000000000,(none),-1,-1,-1.0000000000
3.0821372422,debut,man_46,46,0,15.0000000000,(none),-1,-1,-1.0000000000
3.1074935267,formation,man_142,142,0,20.0939757794,woman_352,352,1,15.1000656876
3.1567667811,formation,man_177,177,0,36.2834153721,woman_359,359,1,28.8516259341
3.1873071564,formation,man_114,114,0,23.7319580908,woman_278,278,1,16.6633806875
3.2500000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
3.2685393369,birth,woman_307,307,1,33.4384721955,(none),-1,-1,-1.0000000000
3.2685393369,(childborn),man_405,405,0,0.0000000000,(none),-1,-1,-1.0000000000
3.2766389497,formation,man_4,4,0,17.2292454988,woman_302,302,1,15.6527402900
3.3049028097,debut,man_196,196,0,15.0000000000,(none),-1,-1,-1.0000000000
3.3157228692,debut,woman_218,218,1,15.0000000000,(none),-1,-1,-1.0000000000
3.3309024469,formation,man_53,53,0,19.6783793322,woman_281,281,1,24.0881868652
3.4314020002,conception,man_17,17,0,29.2566724086,woman_309,309,1,29.1818676467
3.4391190765,dissolution,man_75,75,0,74.0463855632,woman_399,399,1,53.2410899229
3.4391190765,(relationshipended),man_75,75,0,74.0463855632,woman_399,399,1,53.2410899229,formationtime,0.1072024079,relationage,3.3319166687
3.4479562197,dissolution,man_52,52,0,19.6117155003,woman_219,219,1,17.0402129591
3.4479562197,(relationshipended),man_52,52,0,19.6117155003,woman_219,219,1,17.0402129591,formationtime,2.6625775708,relationage,0.7853786488
3.4589162547,dissolution,man_158,158,0,30.6278327368,woman_356,356,1,19.8014638398
3.4589162547,(relationshipended),man_158,158,0,30.6278327368,woman_356,356,1,19.8014638398,formationtime,1.2173713798,relationage,2.2415448749
3.4623169063,formation,man_170,170,0,20.1381255235,woman_352,352,1,15.4548890672
3.4836473115,dissolution,man_35,35,0,29.4147723023,woman_324,324,1,22.5320276224
3.4836473115,(relationshipended),man_35,35,0,29.4147723023,woman_324,324,1,22.5320276224,formationtime,2.9984019507,relationage,0.4852453608
