"ID","Gender","TOB","TOD","IDF","IDM","TODebut","FormEag","FormEagMSM","InfectTime","InfectOrigID","InfectType","log10SPVL","TreatTime","XCoord","YCoord","AIDSDeath","HSV2InfectTime","HSV2InfectOriginID","CD4atInfection","CD4atDeath"
834,1,45.3855988827,       inf,535,595,60.3855988827,3.7382519490,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
835,1,45.3946154066,       inf,156,444,60.3946154066,0.8223712706,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
846,1,46.0655276434,       inf,97,256,61.0655276434,19.2911568061,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
833,1,45.2875343596,       inf,77,487,60.2875343596,0.0543367586,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
854,1,46.6020279698,       inf,414,455,61.6020279698,190.2899791170,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
915,1,52.6963272849,       inf,695,721,67.6963272849,19.0724175404,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
920,1,53.1560928292,       inf,556,587,68.1560928292,12.5621492986,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
890,1,49.8878231087,       inf,659,678,64.8878231087,27.5398724177,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
900,1,50.5082243470,       inf,614,662,65.5082243470,23.5297677275,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
924,1,53.3165863197,       inf,663,643,68.3165863197,0.1970291778,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
942,1,55.0398862646,       inf,128,423,70.0398862646,0.2133072962,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
937,1,54.5979390075,       inf,533,609,69.5979390075,4.3811679454,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
946,1,55.4774490377,       inf,505,609,70.4774490377,0.0000179372,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
947,1,55.5761409384,       inf,653,690,70.5761409384,0.1419873129,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
936,1,54.5123955855,       inf,606,656,69.5123955855,3.4387591031,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
400,1,-2.3278441451,       inf,-1,-1,12.6721558549,2.5739582344,       nan,40.7319565895,119,1,3.4947355345,45.3103476920,0.0000000000,0.0000000000,-1,       inf,-1,954.0257191602,22.8822065409
956,1,56.3219285774,       inf,198,407,       inf,2.1332615996,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
955,1,56.2470120777,       inf,28,441,       inf,0.0217730676,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
812,1,43.1316279378,       inf,69,380,58.1316279378,4.2953324598,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
778,1,39.5982188416,       inf,18,214,54.5982188416,12.6911969831,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
708,1,33.6847631191,       inf,69,268,48.6847631191,1.6493811368,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
964,1,56.9633161087,       inf,568,656,       inf,0.7433945349,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
966,1,57.1061284703,       inf,606,691,       inf,24.5486202230,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
969,1,57.3308875130,       inf,613,681,       inf,9.1779020963,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
977,1,57.9034110984,       inf,194,411,       inf,0.0573325702,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
975,1,57.7886784203,       inf,133,428,       inf,18.1345967919,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
984,1,58.6430927941,       inf,404,541,       inf,2.9314479890,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
990,1,58.9609324202,       inf,642,676,       inf,0.0014628650,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
989,1,58.8961834085,       inf,99,486,       inf,0.0352408696,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
992,1,59.0183793537,       inf,195,428,       inf,0.0033590667,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
996,1,59.4265811211,       inf,639,640,       inf,1.6924676049,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
998,1,59.6344521647,       inf,548,575,       inf,68.9393422208,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
999,1,59.6356266977,       inf,453,515,       inf,0.0422658162,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
316,1,-7.2530106514,       inf,-1,-1,7.7469893486,0.8084598278,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1001,1,59.7005226096,       inf,488,579,       inf,12.1508997155,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1007,1,60.1094215988,       inf,596,673,       inf,4.0380023709,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
565,1,20.5108811347,       inf,18,356,35.5108811347,15.2643127067,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1011,1,60.3363911465,       inf,585,657,       inf,6.5455001918,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
714,1,34.0082962082,       inf,158,312,49.0082962082,4.1170698716,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
872,1,47.8478976413,       inf,69,380,62.8478976413,0.0073738149,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1029,1,61.9979287530,       inf,614,681,       inf,13.9701877856,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1028,1,61.8701153322,       inf,598,604,       inf,22.3466683490,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1034,1,62.2712762491,       inf,50,455,       inf,23.6242838138,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1035,1,62.2927944358,       inf,447,609,       inf,0.6941928721,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
831,1,45.1913136263,       inf,92,471,60.1913136263,0.0012946932,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1033,1,62.2092225097,       inf,429,569,       inf,1.0886004997,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
804,1,41.8530596990,       inf,172,372,56.8530596990,36.2829463409,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1046,1,63.0969651698,       inf,555,640,       inf,7.1030281607,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1045,1,63.0067145437,       inf,653,690,       inf,0.1226271454,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1048,1,63.1523545162,       inf,482,513,       inf,4.1742708315,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1055,1,63.6745477030,       inf,632,707,       inf,0.6521096594,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1056,1,63.8609496292,       inf,556,640,       inf,48.8299909591,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
559,1,19.8450673477,       inf,100,279,34.8450673477,1.7306680020,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1051,1,63.2236654716,       inf,99,425,       inf,14.8792551912,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1059,1,64.1505552332,       inf,145,486,       inf,43.2165332295,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1061,1,64.1669355716,       inf,555,538,       inf,0.0155551477,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
315,1,-12.0067661200,       inf,-1,-1,2.9932338800,0.0000018267,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1063,1,64.2158158085,       inf,546,575,       inf,84.5923738366,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1064,1,64.2422298989,       inf,417,430,       inf,0.0010660633,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1094,1,66.5678624184,       inf,663,629,       inf,4.1273499754,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1097,1,66.7939535891,       inf,590,636,       inf,194.1727873993,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1090,1,66.2814022325,       inf,608,668,       inf,0.7177197966,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1099,1,66.9161179204,       inf,153,411,       inf,1.5658607260,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
641,1,28.0275701179,       inf,179,387,43.0275701179,2.4387561132,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1101,1,66.9496381991,       inf,580,728,       inf,1.3401420815,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1104,1,67.1246856896,       inf,481,567,       inf,0.0006426271,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1102,1,67.0011090332,       inf,735,837,       inf,25.6880046205,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1106,1,67.2492717829,       inf,153,455,       inf,0.0029772613,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1081,1,65.2715563253,       inf,505,511,       inf,22.9560527801,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1110,1,67.6584180932,       inf,885,854,       inf,68.5976382078,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1111,1,67.7117304734,       inf,145,432,       inf,0.0001765685,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1116,1,68.3708646822,       inf,645,678,       inf,0.0013197241,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1117,1,68.3896755797,       inf,466,620,       inf,77.1760804370,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1112,1,67.7263822058,       inf,682,746,       inf,1.3167134880,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
84,0,-74.1658966832,0.1588838576,-1,-1,0.0000000000,69.0651239074,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
282,1,-55.0883488436,0.7845666939,-1,-1,0.0000000000,0.0341528607,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
345,1,-55.6569886217,1.3944532188,-1,-1,0.0000000000,6.5570997638,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
294,1,-62.0539111961,1.6348903813,-1,-1,0.0000000000,0.0076307966,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
309,1,-61.4159898466,1.7409634976,-1,-1,0.0000000000,22.1602718271,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
115,0,-63.3444157228,2.9067186438,-1,-1,0.0000000000,27.2266666987,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
295,1,-53.7251214486,2.9879002398,-1,-1,0.0000000000,4.8869457085,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
285,1,-60.8620350659,3.2464123781,-1,-1,0.0000000000,11.0405590117,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
139,0,-53.3016942674,3.9015067717,-1,-1,0.0000000000,26.3128297804,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
378,1,-75.8510721549,4.9144683675,-1,-1,0.0000000000,9.4728174617,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
116,0,-30.4403103594,4.9849029085,-1,-1,0.0000000000,2.7324541282,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
277,1,-22.5884156279,6.0597213731,-1,-1,0.0000000000,8.0103339576,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
244,1,-46.7345305410,6.5249449975,-1,-1,0.0000000000,0.1520752902,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
266,1,-51.7053975634,6.6053613299,-1,-1,0.0000000000,4.6993857866,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
36,0,-63.1789161762,7.2186212595,-1,-1,0.0000000000,13.0967292844,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
217,1,-54.6331064764,7.5309896643,-1,-1,0.0000000000,0.0000680034,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
397,1,-30.4410733506,7.5822376616,-1,-1,0.0000000000,31.6290420386,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
259,1,-13.7231322878,7.6719277228,-1,-1,1.2768677122,72.1795200760,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
337,1,-47.7072205685,7.7223210072,-1,-1,0.0000000000,74.7725802891,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
395,1,-30.4951160523,7.9237694998,-1,-1,0.0000000000,0.3535469806,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
392,1,-62.8003825378,8.2893577970,-1,-1,0.0000000000,0.8167156655,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
301,1,-47.0730909104,8.4459030499,-1,-1,0.0000000000,3.4597997770,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
39,0,-38.3316132405,8.4494414645,-1,-1,0.0000000000,60.7617814773,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
327,1,-16.3042226981,8.7588453433,-1,-1,0.0000000000,0.0529238317,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
353,1,-64.7124793129,8.8826868201,-1,-1,0.0000000000,38.9540063936,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
123,0,-45.1969396028,9.0127556191,-1,-1,0.0000000000,33.9344773570,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
211,1,-52.1348725062,9.5264867780,-1,-1,0.0000000000,10.0733689220,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
56,0,-1.2618646469,9.9219497364,-1,-1,       inf,33.0428193964,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
307,1,-16.4335684179,10.5387597871,-1,-1,0.0000000000,4.5996508872,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
66,0,-32.7452785948,11.2009298290,-1,-1,0.0000000000,70.1474907321,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
363,1,-44.5082811596,11.2120993545,-1,-1,0.0000000000,0.9754511807,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
34,0,-31.7929495632,11.2317233741,-1,-1,0.0000000000,7.4948522508,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
54,0,-42.1586482323,11.3881715760,-1,-1,0.0000000000,30.9289539079,0.0000000000,8.6176963570,304,1,4.5369253609,       inf,0.0000000000,0.0000000000,0,       inf,-1,1061.6728716464,18.9693170030
199,0,-17.7529803517,11.8060846792,-1,-1,0.0000000000,2.7499724122,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
95,0,-42.3362958296,12.2018577761,-1,-1,0.0000000000,27.9658650659,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
44,0,-51.4513153983,12.2969377443,-1,-1,0.0000000000,136.2134314948,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
9,0,-23.2551348269,12.3983733580,-1,-1,0.0000000000,82.8721604709,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
232,1,-51.2861620855,12.9390601323,-1,-1,0.0000000000,0.1454787777,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
65,0,-25.7780094326,13.2024559659,-1,-1,0.0000000000,20.5344327122,0.0000000000,8.5000000000,-1,0,4.9061096736,       inf,0.0000000000,0.0000000000,1,       inf,-1,728.9442258704,18.1987062365
234,1,-38.5694054353,13.4389765779,-1,-1,0.0000000000,20.6292914058,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
249,1,-36.9922366619,13.7251758496,-1,-1,0.0000000000,0.8517821488,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
103,0,-40.6642811625,13.9228971432,-1,-1,0.0000000000,79.6726003381,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
284,1,-6.3196044137,14.3531916785,-1,-1,8.6803955863,34.6053151691,       nan,10.6065536606,81,1,4.9327979844,       inf,0.0000000000,0.0000000000,1,       inf,-1,672.8025286901,21.3357532282
108,0,-20.3870035187,14.4323936344,-1,-1,0.0000000000,15.1169745088,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
246,1,-3.2012990599,14.7328354493,-1,-1,11.7987009401,3.4788791713,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
190,0,-26.8370650288,15.0299691884,-1,-1,0.0000000000,36.0915129737,0.0000000000,9.9291455430,340,1,3.8574142480,       inf,0.0000000000,0.0000000000,1,       inf,-1,891.2485162831,19.0952026045
329,1,-41.2272479704,15.0616626178,-1,-1,0.0000000000,63.6644671100,       nan,8.5000000000,-1,0,4.3230588595,       inf,0.0000000000,0.0000000000,0,       inf,-1,1037.6558260833,20.4919915437
118,0,-36.6478618558,15.2893557214,-1,-1,0.0000000000,26.8510965048,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
96,0,-29.6978412214,15.2959087173,-1,-1,0.0000000000,27.0605572228,0.0000000000,8.5000000000,-1,0,4.1479534168,       inf,0.0000000000,0.0000000000,1,       inf,-1,456.1984522171,21.4142701525
26,0,-55.2344992858,15.3753332020,-1,-1,0.0000000000,36.1981293744,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
88,0,-40.6033855141,15.9570656588,-1,-1,0.0000000000,47.5528875480,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
398,1,-39.9663074184,16.1802726417,-1,-1,0.0000000000,0.1634937895,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
1,0,-40.7461094221,16.2819803702,-1,-1,0.0000000000,58.2558906631,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
74,0,-51.9532317062,16.2867613704,-1,-1,0.0000000000,5.6532007919,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
6,0,-31.7291472659,16.7418633403,-1,-1,0.0000000000,5.4499493199,0.0000000000,8.5000000000,-1,0,4.3389920652,       inf,0.0000000000,0.0000000000,0,       inf,-1,876.2104234570,19.7490337664
368,1,-13.3920678624,17.2306547234,-1,-1,1.6079321376,0.0000457435,       nan,8.5000000000,-1,0,3.9121594247,       inf,0.0000000000,0.0000000000,1,       inf,-1,464.8365150696,21.2316990426
171,0,-31.5179127092,17.5595713104,-1,-1,0.0000000000,0.6189881844,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
223,1,-23.1430199030,17.6598732423,-1,-1,0.0000000000,51.9068547647,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
109,0,-38.6027732640,17.7934686088,-1,-1,0.0000000000,9.4273105717,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
112,0,-44.9933402244,17.8685240443,-1,-1,0.0000000000,36.4206966774,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
203,1,-34.1036614889,17.9198616967,-1,-1,0.0000000000,10.9541543190,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
154,0,-30.2350874482,17.9322386366,-1,-1,0.0000000000,25.0731814098,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
304,1,-30.5455862429,17.9652026058,-1,-1,0.0000000000,0.0844501075,       nan,8.5000000000,-1,0,3.9991630292,       inf,0.0000000000,0.0000000000,1,       inf,-1,641.6732196242,20.8938980147
216,1,-23.3766969297,18.1095359357,-1,-1,0.0000000000,15.1946604091,       nan,8.5000000000,-1,0,4.1629973215,       inf,0.0000000000,0.0000000000,1,       inf,-1,728.6602349032,18.6192730395
208,1,-35.7177648621,18.1734233918,-1,-1,0.0000000000,0.1261833769,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
170,0,-11.9036021428,18.3656816314,-1,-1,3.0963978572,35.8722238372,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,0,       inf,-1,-1.0000000000,-1.0000000000
